VH,VH_Times_VH,VH_VV_Ratio,VV,VV_Plus_VH,VV_Times_VH,VV_Times_VV,VV_VH_Ratio,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,DI,EVI,MNDWI,NDBI,NDTI,NDVI,State,wClass
-31.80452906629574,1066.125208859076,0.6524716151729307,-19.901493001188875,-51.70602206748461,636.3198004453312,399.2204659683358,1.6016064238189034,305,308,412,539,393,402,252,265,245,247,-0.21259843,0.7613168724279835,0.27725118,0.10909091,0.27272728,-0.23197491,KA,water
-23.874499666832858,573.7671686511236,0.6491399646316628,-15.419226255359536,-39.29372592219238,368.5139625435261,244.186196980676,1.5885503007535342,464,359,288,413,351,470,351,359,387,323,0.04867529,0.2694610778443114,-0.058152795,0.09048179,0.06994819,0.048780486,KA,water
-25.47831490340696,653.2224528887208,0.5867597541415229,-14.806288033789272,-40.28460293719623,376.3011829274786,223.43264857325215,1.75372981364947,850,692,318,506,527,644,526,454,465,450,0.0465579,-0.1246983105390185,-0.25368732,0.29277566,-0.15525876,-0.0625,KA,water
-33.42415440920858,1148.255266834535,0.6170203280795791,-20.09729565950614,-53.52145006871474,674.4082004882724,413.3143015292309,1.694523073002809,637,543,560,849,615,905,496,523,487,473,-0.10651828,14.545454545454549,0.14266488,0.13345195,0.21982759,-0.11615245,KA,water
-31.108110270754263,1028.0080653159075,0.7195141788688372,-20.97767063874941,-52.08578090950368,644.4726339655775,445.9157002570234,1.5229984163099397,424,413,421,652,505,543,415,451,419,475,-0.1163522,-0.7350427350427351,0.21189591,0.005931198,0.22441314,-0.09307359,KA,water
-19.82120728710579,413.3210148108858,0.678586431491338,-12.902867622651348,-32.72407490975713,256.84448043182346,173.20571100248443,1.581706876086594,594,340,225,419,185,341,323,487,623,552,0.23178138,23.5483870967742,-0.1727542,-0.023829088,0.10408432,0.5420792,KA,water
-38.14984000659183,1542.689401390258,0.602360464094321,-21.16158832412337,-59.3114283307152,798.2638425676173,451.2921594493485,1.836839806837652,208,129,426,719,595,566,300,281,271,267,-0.27807084,-1.25193199381762,0.55124056,-0.13152401,0.6957547,-0.37413394,KA,water
-30.76421730075357,1031.4925362665426,0.6567268048274735,-18.823242850562785,-49.58746015131637,579.8198679252441,355.2751896046699,1.6365115605794172,74,53,430,729,553,456,177,181,160,136,-0.53937006,-3.868110236220472,0.8156912,-0.36752138,0.86445016,-0.55119216,KA,water
-13.505580598135468,182.8656362589547,0.4461041614611984,-6.000741364283287,-19.50632196241875,80.88197774045919,36.632430481826304,2.2977756199021,416,248,603,676,542,661,825,889,802,748,0.13725491,-1.390374331550802,0.23809524,-0.31691298,0.46320346,0.19345239,KA,water
-24.936229329597023,628.3081974123199,0.6630164270961744,-16.43124972936961,-41.36747905896663,411.5281814145661,271.94280572318445,1.5217667308661382,679,491,358,509,475,524,527,597,465,551,0.06716418,-0.0396196513470681,-0.14309764,0.18706293,0.018,-0.010638298,KA,water
-24.816565744682404,616.9006018916223,0.8506716534299835,-21.08715773517592,-45.90372347985832,523.5900542881488,445.5274278138151,1.1786058730069686,72,55,377,606,386,330,152,146,108,116,-0.57193816,1.7267080745341614,0.7876106,-0.2,0.8335855,-0.562753,KA,water
-33.01866389613676,1154.0824718683389,0.6959943990830602,-21.55986892670046,-54.57853282283722,698.6987890321512,485.9463614759522,1.6323843186548417,413,260,550,934,920,995,485,567,338,452,-0.22776349,-0.8391003460207612,0.38678545,0.099866845,0.5644891,-0.46263912,KA,water
-26.725906596405384,718.6370674747496,0.7726545261893915,-20.487891034423093,-47.21379763082847,547.0291968888533,421.148689751964,1.3099616862945629,719,409,390,598,402,570,498,658,281,655,-0.0034877928,1.3095238095238095,-0.09187547,0.438,0.18768619,-0.17715959,KA,water
-16.81254952196819,312.4835745353904,0.5755250726128626,-9.908532844319623,-26.721082366287817,189.06062163810037,117.66556474755797,1.7704537721116698,302,237,594,626,529,593,564,611,617,574,0.031425364,-0.3318250377073906,0.34913793,-0.34276387,0.45075318,0.07678883,KA,water
-29.20238842965377,863.9488074887421,0.7088129404385428,-20.454378742185146,-49.65676717183892,599.0343112823628,418.9747609987897,1.4255568486818813,81,63,409,701,555,479,198,202,174,149,-0.49950933,-2.177142857142857,0.7928389,-0.3647059,0.83507854,-0.52263373,KA,water
-32.769753798013944,1110.3315586518206,0.6167361291177778,-19.304705061631115,-52.074458859645055,627.000079562014,373.7739735606441,1.7167713126544584,157,124,411,673,495,431,191,250,195,184,-0.3872933,-8.982035928143713,0.62168676,-0.10795455,0.6888331,-0.4347826,KA,water
-31.068713862192794,1033.7271766460997,0.7619311022207034,-23.090947321902817,-54.15966118409562,745.5927418743598,609.1099064283105,1.4764287029350291,170,202,343,494,321,451,193,214,167,168,-0.34753147,0.8045977011494253,0.48795182,0.008902078,0.41954023,-0.31557378,KA,water
-17.488585265801806,336.5887773265982,0.5409495784416972,-10.58704881142548,-28.07563407722729,223.653957720521,161.1698101606034,2.1564559043411724,390,224,599,632,519,598,624,672,612,630,0.07857912,-0.3037230568256042,0.23679061,-0.22155689,0.47663552,0.08222812,KA,water
-36.00116537638853,1417.6537405268812,0.5673831395927058,-19.33801003497701,-55.33917541136554,725.6807033347125,381.909618127783,1.821458186791406,65,47,380,610,414,349,176,166,144,138,-0.517321,3.054298642533937,0.8074074,-0.37799042,0.8569254,-0.48387095,KA,water
-36.37962600729766,1367.458148734031,0.5962501767936064,-20.28521374070408,-56.66483974800175,722.1429446346403,417.2845888690956,1.8532613284605957,49,48,385,658,469,376,145,142,117,110,-0.61926603,-19.775280898876403,0.8613861,-0.40963855,0.8640227,-0.6006826,KA,water
-34.19219219751108,1233.4704015233874,0.6286540138828403,-20.170572565323724,-54.36276476283481,679.8652998369487,411.0425903461288,1.7368025104381828,66,54,409,675,513,444,193,192,158,144,-0.52990556,-5.23598820058997,0.82186234,-0.4107143,0.8518519,-0.5290611,KA,water
-35.89912863222887,1345.9362582831177,0.6363370355564416,-21.694530779220795,-57.593659411449664,771.01648819794,486.1255317685359,1.7198155969426627,407,437,481,651,550,602,416,415,388,415,-0.15560277,-4.969325153374234,0.23062381,0.02389937,0.19669117,-0.17270789,KA,water
-35.24754244489087,1280.5933945594593,0.575302185270516,-19.692324718090312,-54.93986716298118,691.7292724955752,388.21376724866445,1.7979608293441132,74,52,416,651,483,405,170,175,153,143,-0.51182795,12.13235294117647,0.7958621,-0.34801763,0.8520626,-0.5188679,KA,water
-28.099465781123826,793.4966385288235,0.9050644381939656,-25.09574508867816,-53.19521086980198,699.5496777812587,638.2113815140576,1.1443929055167454,111,92,380,624,465,427,187,201,154,178,-0.45973498,-8.18421052631579,0.6979592,-0.16226415,0.7430168,-0.5024233,KA,water
-32.117970840178984,1047.002408358468,0.5819224572490664,-18.32522765784557,-50.44319849802454,585.9690827710804,336.720200187739,1.7645066867245167,89,80,416,708,561,481,239,235,203,204,-0.45925927,-1.988888888888889,0.77666247,-0.39041096,0.79695433,-0.4685864,KA,water
-36.540503935546255,1380.902540410796,0.612299927194285,-21.1278612815239,-57.66836521707015,750.1423088979893,456.9011786639006,1.8304826677343304,77,64,427,689,514,435,218,214,185,166,-0.48374385,-12.185185185185183,0.7989556,-0.41221374,0.8300133,-0.4706724,KA,water
-24.44650448102616,608.948596693886,0.6364757985035274,-15.284129998601026,-39.73063447962719,375.0636562765092,240.79067795702107,1.6466807290625562,1295,904,479,562,518,899,1212,1287,893,1305,0.19759168,2.289377289377289,-0.39472267,0.18372944,-0.23328786,0.26576895,KA,water
-34.45188721182114,1230.436095311292,0.5455914136370813,-17.899144441123294,-52.35103165294443,610.3955777768526,322.3693238950294,1.9537429078569597,117,78,429,724,564,495,253,243,216,195,-0.41321585,-2.2685788787483703,0.7217598,-0.2972973,0.80548626,-0.44615385,KA,water
-34.63537662110342,1231.3879725482902,0.5999660972386398,-20.39854363484869,-55.0339202559521,712.465255620477,418.47751425860713,1.694174480925136,389,353,541,830,518,824,423,442,356,300,-0.22717842,0.6835443037974684,0.36177194,0.044295304,0.40321216,-0.1853547,KA,water
-12.419140758869716,156.60423122377372,0.4766125567064834,-5.791577258772934,-18.21071801764265,71.56009705822714,33.73775980252272,2.167629697631045,585,296,586,653,543,708,1000,1176,677,1222,0.1415649,-0.7298474945533768,0.0549273,-0.07290016,0.37618545,0.109836064,KA,water
-31.7904487882955,1076.427516637128,0.6952832425720957,-21.68817553044496,-53.47862431874047,719.5837787826516,495.8677011693096,1.4908925407983222,347,306,335,546,392,395,291,336,251,292,-0.17517242,-3.8524590163934422,0.22284435,0.16053511,0.28169015,-0.21928461,KA,water
-27.057711239008533,734.3980636844999,0.7514394876710633,-20.34688271782429,-47.40459395683281,552.6749598139037,416.8557551023253,1.334217733325726,312,169,443,799,697,657,314,294,323,201,-0.2077355,-0.7900295732995353,0.43834382,-0.017322835,0.65082645,-0.36666667,KA,water
-30.69586394965116,990.0667439367022,0.6472309398342899,-19.305172248364048,-50.00103619801521,602.0585386411311,374.6485097091799,1.5742626071341803,74,65,384,589,414,363,151,166,129,124,-0.52625436,2.6785714285714284,0.77677226,-0.27093595,0.8012232,-0.5248619,KA,water
-29.689078409700883,884.3185711836546,0.8040812872621242,-23.90449706663503,-53.59357547633592,712.9382954381862,575.0779165165234,1.244370248693934,129,105,369,597,445,397,217,228,186,182,-0.38053098,-7.23463687150838,0.6446281,-0.18095239,0.7008547,-0.41045958,KA,water
-24.965179712711144,624.8716402513783,0.8394003110531213,-20.86348282086921,-45.82866253358036,519.7461470269575,441.0787642254532,1.213452654229088,74,67,371,627,464,385,168,160,136,109,-0.53539824,-5.92057761732852,0.788873,-0.2952381,0.8069164,-0.5466667,KA,water
-17.75269189115357,326.8316207459748,0.7040041303128813,-12.042769709160623,-29.7954616003142,212.51598751876088,148.75720341507596,1.518017926098997,957,615,195,431,198,649,682,794,757,1012,0.24202898,2.890382626680455,-0.37896255,0.11668611,-0.17590822,0.5853403,KA,water
-38.78234068331624,1545.3845112082618,0.5037159365657079,-18.77726850731301,-57.559609190629246,719.1879542746685,354.5636043818475,2.103203500074195,87,66,421,703,545,453,227,223,196,164,-0.46197718,-2.8190630048465266,0.77974683,-0.38515902,0.8283485,-0.47098514,KA,water
-29.479633598798337,873.8098222013673,0.6304339104488139,-18.150748406144167,-47.6303820049425,524.7272514104608,353.88340385204094,1.8075024226122056,771,477,459,830,912,928,580,777,924,601,0.12924717,0.0101540023692672,0.03685197,-0.09026549,0.27008417,0.006535948,KA,water
-33.2094681437093,1121.6135629011617,0.5831861795891993,-19.26091026814263,-52.470378411851925,647.3039280943399,374.6614211938514,1.720895746212391,80,60,400,673,513,457,222,221,183,166,-0.47188756,-3.148854961832061,0.7875166,-0.39163497,0.8362892,-0.47413793,KA,water
-27.802473229412147,774.3011517482848,0.7538080502921832,-20.922888655614152,-48.725361885026295,581.7147498561571,437.846409971045,1.3290354754024336,204,144,332,496,317,307,246,236,213,192,-0.21097445,0.6951871657754011,0.41714287,-0.021582734,0.55,-0.19622642,KA,water
-26.139015947311933,702.6006731512119,0.6267901392341395,-16.35831181167977,-42.497327758991695,438.0016207824679,284.5480828108589,1.6536069811791596,145,151,274,447,278,497,275,322,279,198,-0.17025441,-0.0233644859813084,0.5101351,-0.31603774,0.4949833,0.0017953322,KA,water
-32.15453543156698,1106.0832548025753,0.7284883305481284,-22.148855938486246,-54.30339137005321,714.4889777545179,504.04708113015937,1.4890315446925355,432,435,502,659,529,591,428,462,386,443,-0.14435147,1.7524509803921569,0.208066,0.056234717,0.2047532,-0.15628415,KA,water
-31.411906076630014,1068.279195370568,0.788083639466401,-23.436708139568427,-54.84861421619845,745.6090209067363,551.0573536287401,1.327691471088512,106,84,357,561,395,355,195,184,164,164,-0.40983605,4.052631578947368,0.68215895,-0.21481481,0.73953485,-0.41323793,KA,water
-30.029387561912788,931.6449986983212,0.6866485591823004,-19.86056758287554,-49.88995514478834,591.3507632533451,397.5631960611853,1.5391738999610962,81,74,422,689,499,456,221,222,188,151,-0.47868216,-43.19444444444444,0.7896104,-0.3977695,0.80602884,-0.45269287,KA,water
-28.135576300333245,799.6674677534293,0.7261055184888007,-20.222422980844726,-48.357999281177975,569.0539531243012,409.3271333809847,1.3922698337209396,96,72,397,660,492,414,196,177,156,139,-0.4878049,-6.387832699619772,0.74603176,-0.23809524,0.8032787,-0.5185185,KA,water
-29.22004905687773,856.2116486087593,0.746985188668204,-21.822925188193608,-51.04297424507133,639.3726109947316,482.73689132337336,1.353329047587999,120,92,357,494,395,395,218,216,199,166,-0.2950276,4.558139534883721,0.60912055,-0.24764891,0.68600684,-0.32996634,KA,water
-27.32821984109941,752.2758392384903,0.7720722245312337,-20.806109667329064,-48.13432950842848,564.3739761007538,438.6247630701383,1.3410522959749738,412,275,210,281,191,278,270,217,170,309,0.022847101,0.2034883720930232,-0.1890332,0.41580757,0.010791367,-0.058171745,KA,water
-28.185427943156355,819.8268556240546,0.5305869226548375,-14.550303797145782,-42.73573174030213,410.432053656702,216.29931878045227,1.975460889666778,2847,2185,1004,1400,1466,1920,2405,2649,2802,2740,0.22352177,0.8208405013516834,-0.3407111,0.007966012,-0.21896791,0.31302717,KA,water
-30.624215696939864,951.2597318593522,0.7129092171727296,-21.547703841298283,-52.171919538238136,660.3989764698408,465.312563163837,1.422753844410929,112,89,363,480,372,354,194,202,179,160,-0.3232558,1.5539452495974235,0.6216216,-0.23024055,0.68717045,-0.35027224,KA,water
-20.334555788173308,415.6159298144559,0.5164043945946547,-10.512754385629822,-30.84731017380314,214.9644662777912,117.58515052207883,2.0640913797093225,1000,687,466,750,780,730,846,853,1526,914,0.27479184,0.687684365781711,-0.14285715,-0.20823437,0.043841336,0.3235039,KA,water
-38.57568329280698,1559.2631684732785,0.6005811236044966,-21.993247555338566,-60.56893084814554,845.508228823731,487.47170925530463,1.770398275177533,71,55,372,579,423,340,151,145,129,116,-0.5203837,6.024590163934426,0.7815385,-0.29,0.82649845,-0.5326087,KA,water
-25.094923203386827,663.9365831118031,0.5796414485564942,-14.04976101844392,-39.14468422183075,353.9471171646903,198.82402533380596,1.7934069592284505,2470,1983,477,824,749,1431,1553,1727,794,1830,0.075275905,0.0657318141980718,-0.4996964,0.51348037,-0.41289634,0.029163966,KA,water
-30.69321731688349,963.5008151314328,0.7984867494193758,-24.1404591624834,-54.83367647936688,747.9427921758224,585.174357098125,1.264525694209388,230,169,398,693,563,507,225,276,254,174,-0.28083208,-1.1921296296296298,0.5016251,-0.049586777,0.60788864,-0.378213,KA,water
-29.24038550808158,859.1366340507495,0.7209718726505335,-21.10402479042621,-50.3444102985078,620.731428093045,448.5912707375048,1.387363851623152,126,74,379,585,423,381,194,218,177,140,-0.37006238,4.861660079051384,0.6455696,-0.16831683,0.7754173,-0.41,KA,water
-29.615716599215457,896.177878767862,0.828958263837752,-23.89730208444891,-53.51301868366437,706.0688201438284,580.877874081946,1.2631415030214892,473,458,637,678,568,600,511,526,533,483,-0.060690943,0.1047277079593058,0.178106,-0.059642147,0.19366197,-0.031789284,KA,water
-24.493182146632275,609.8027406246282,0.6676760038779468,-16.17160903765079,-40.66479118428306,398.2040606343916,272.46765169040685,1.566125485207419,143,101,359,491,403,407,231,249,236,227,-0.21936148,11.133333333333333,0.5488959,-0.24538259,0.6587838,-0.26134586,KA,water
-32.49446651246929,1106.367128974005,0.8210087839547867,-24.90580623107164,-57.40027274354093,786.0397213295302,643.9279989996794,1.3822499572132736,69,53,408,662,476,384,163,162,139,116,-0.5492958,13.1640625,0.8112175,-0.33653846,0.8517482,-0.5479675,KA,water
-30.03455527786317,924.7290822697186,0.7198471170586696,-21.12925418554445,-51.16380946340763,633.4032945666962,446.9720850231592,1.425699072228431,171,159,335,505,321,291,206,209,195,185,-0.28932038,0.8066581306017926,0.49408284,-0.06557377,0.5210843,-0.24418604,KA,water
-27.237929102407318,754.4240883363202,0.9679283370368236,-26.03149541393443,-53.26942451634174,713.58201736663,690.452279458812,1.061632331558809,140,121,372,610,418,388,224,257,207,226,-0.3562152,7.128378378378378,0.62666667,-0.19308357,0.6689466,-0.3376,KA,water
-28.08452030940596,799.4389409715952,0.7635081124171077,-21.378403774111952,-49.46292408351791,606.4102374917678,461.0291877861301,1.3125339220026793,80,57,379,595,408,351,149,144,117,106,-0.5359246,2.6311030741410493,0.76296294,-0.18781726,0.82515335,-0.5542857,KA,water
-33.77742828067505,1179.7946258874265,0.7471592716149137,-23.748637697384723,-57.52606597805979,778.5092304659069,578.464158319927,1.5067232141584834,62,48,354,599,425,363,140,155,132,117,-0.5386445,-26.160714285714285,0.81240547,-0.36082473,0.8516229,-0.5260323,KA,water
-19.773542367271023,391.2556813687287,0.5634618260652609,-11.11089284017116,-30.884435207442184,219.24182686538396,124.25700203011466,1.7950851946813304,3491,3198,1062,1494,2166,2352,2436,2588,2702,2690,0.13789618,0.1732609257822601,-0.4006018,0.1274019,-0.36317137,0.11010682,KA,water
-30.07482626621096,965.7424568996398,0.6820865107791437,-20.01231590594498,-50.08714217215596,623.2201795582254,417.697301930104,1.5178288173574117,306,310,502,714,501,482,301,306,293,269,-0.26186076,1.1182795698924732,0.4,0.021702837,0.39453125,-0.26196474,KA,water
-14.62879870715661,217.2036502885039,0.5665766282134262,-8.09466711878348,-22.72346582594009,117.42911226232437,68.5537518695262,1.9361625548015649,552,343,692,739,645,793,976,1011,833,1042,0.12282124,-0.9670781893004116,0.14484896,-0.20288809,0.3659889,0.12719892,KA,water
